externalSource,externalId,parentCategory,subCategory
LODGING_STD,5600000-201-1977-00002,숙박,모텔
LODGING_STD,5600000-201-1968-00002,숙박,모텔
LODGING_STD,5600000-201-1992-00003,숙박,모텔
LODGING_STD,5600000-201-1993-00001,숙박,모텔
LODGING_STD,5600000-201-1993-00007,숙박,호텔
LODGING_STD,5600000-201-1995-00019,숙박,펜션
LODGING_STD,5600000-201-1996-00001,숙박,모텔
LODGING_STD,5600000-201-1996-00003,숙박,모텔
LODGING_STD,5600000-201-1996-00009,숙박,모텔
LODGING_STD,5600000-201-1996-00010,숙박,모텔
LODGING_STD,5600000-201-1996-00011,숙박,리조트
LODGING_STD,5600000-201-1997-00002,숙박,호텔
LODGING_STD,5600000-201-1998-00002,숙박,모텔
LODGING_STD,5600000-201-1998-00003,숙박,모텔
LODGING_STD,5600000-201-1999-00001,숙박,모텔
LODGING_STD,5600000-201-2002-00004,숙박,모텔
LODGING_STD,5600000-201-2002-00006,숙박,호텔
TOURAPI,2047199,숙박,펜션
LODGING_STD,5340000-201-2004-00002,숙박,모텔
LODGING_STD,5340000-201-2004-00003,숙박,호텔
LODGING_STD,5340000-201-2004-00005,숙박,모텔
LODGING_STD,5340000-201-2004-00006,숙박,모텔
LODGING_STD,5340000-201-2004-00007,숙박,모텔
LODGING_STD,5340000-201-2004-00008,숙박,모텔
LODGING_STD,5340000-201-2005-00003,숙박,모텔
LODGING_STD,5340000-201-2005-00004,숙박,호텔
LODGING_STD,5340000-201-2005-00007,숙박,모텔
LODGING_STD,5340000-201-2005-00008,숙박,모텔
LODGING_STD,5340000-201-2014-00002,숙박,모텔
LODGING_STD,5340000-201-2014-00003,숙박,호텔
LODGING_STD,5340000-201-2014-00004,숙박,모텔
LODGING_STD,5340000-201-2015-00002,숙박,호텔
LODGING_STD,5340000-201-2016-00004,숙박,호텔
LODGING_STD,5340000-201-2016-00005,숙박,호텔
LODGING_STD,5340000-201-2016-00006,숙박,모텔
LODGING_STD,5340000-201-2016-00007,숙박,모텔
LODGING_STD,5340000-201-2017-00002,숙박,모텔
LODGING_STD,5340000-201-2017-00004,숙박,호텔
LODGING_STD,5340000-201-2017-00005,숙박,호텔
LODGING_STD,5340000-201-2018-00001,숙박,모텔
LODGING_STD,5340000-201-2018-00003,숙박,모텔
LODGING_STD,5340000-201-2019-00002,숙박,호텔
LODGING_STD,5340000-201-2020-00001,숙박,모텔
LODGING_STD,5340000-201-2020-00002,숙박,모텔
LODGING_STD,5340000-201-2021-00001,숙박,호텔
LODGING_STD,5340000-201-2021-00002,숙박,호텔
LODGING_STD,5340000-201-2021-00003,숙박,호텔
LODGING_STD,5340000-201-2005-00009,숙박,호텔
LODGING_STD,5340000-201-2005-00010,숙박,모텔
LODGING_STD,5340000-201-2006-00001,숙박,모텔
LODGING_STD,5340000-201-2007-00001,숙박,모텔
LODGING_STD,5340000-201-2008-00001,숙박,호텔
LODGING_STD,5340000-201-2008-00002,숙박,모텔
LODGING_STD,5340000-201-2009-00001,숙박,모텔
LODGING_STD,5340000-201-2010-00002,숙박,호텔
LODGING_STD,5340000-201-2010-00003,숙박,모텔
LODGING_STD,5340000-201-2022-00001,숙박,모텔
LODGING_STD,5370000-201-1999-00008,숙박,모텔
LODGING_STD,5370000-201-1999-00009,숙박,모텔
LODGING_STD,5370000-201-1982-00014,숙박,모텔
LODGING_STD,5370000-201-1982-00015,숙박,모텔
LODGING_STD,5370000-201-1982-00016,숙박,모텔
LODGING_STD,5370000-201-1983-00010,숙박,모텔
LODGING_STD,5370000-201-1983-00015,숙박,모텔
LODGING_STD,5370000-201-1984-00011,숙박,모텔
LODGING_STD,5370000-201-1984-00013,숙박,모텔
LODGING_STD,5370000-201-1984-00019,숙박,모텔
LODGING_STD,5370000-201-1985-00017,숙박,모텔
LODGING_STD,5370000-201-1985-00018,숙박,모텔
LODGING_STD,5370000-201-1985-00021,숙박,모텔
LODGING_STD,5370000-201-1985-00022,숙박,모텔
LODGING_STD,5370000-201-1985-00023,숙박,모텔
LODGING_STD,5370000-201-1985-00024,숙박,모텔
LODGING_STD,5370000-201-1986-00007,숙박,모텔
LODGING_STD,5370000-201-2004-00007,숙박,모텔
LODGING_STD,5370000-201-2004-00015,숙박,호텔
LODGING_STD,5370000-201-2004-00016,숙박,모텔
LODGING_STD,5370000-201-2004-00017,숙박,호텔
LODGING_STD,5370000-201-2004-00018,숙박,모텔
LODGING_STD,5370000-201-2005-00001,숙박,모텔
LODGING_STD,5370000-201-1986-00010,숙박,모텔
LODGING_STD,5370000-201-1989-00005,숙박,모텔
LODGING_STD,5370000-201-1992-00004,숙박,모텔
LODGING_STD,5370000-201-1994-00006,숙박,호텔
LODGING_STD,5370000-201-1995-00011,숙박,호텔
LODGING_STD,5370000-201-1995-00016,숙박,펜션
LODGING_STD,5370000-201-1995-00017,숙박,모텔
LODGING_STD,5370000-201-1995-00021,숙박,모텔
LODGING_STD,5370000-201-1996-00012,숙박,모텔
LODGING_STD,5370000-201-1996-00015,숙박,모텔
LODGING_STD,5370000-201-1997-00007,숙박,모텔
LODGING_STD,5370000-201-1997-00011,숙박,모텔
LODGING_STD,5370000-201-1997-00013,숙박,호텔
LODGING_STD,5370000-201-1997-00016,숙박,모텔
LODGING_STD,5370000-201-1997-00018,숙박,모텔
LODGING_STD,5460000-201-1989-00002,숙박,모텔
LODGING_STD,5460000-201-1996-00003,숙박,모텔
LODGING_STD,5460000-201-2000-00002,숙박,모텔
LODGING_STD,5460000-201-2005-00001,숙박,리조트
LODGING_STD,5460000-201-2010-00001,숙박,모텔
LODGING_STD,5470000-201-1982-00001,숙박,모텔
LODGING_STD,5470000-201-1985-00005,숙박,모텔
LODGING_STD,5470000-201-1988-00004,숙박,모텔
LODGING_STD,5470000-201-1994-00001,숙박,모텔
LODGING_STD,5470000-201-2007-00001,숙박,모텔
LODGING_STD,5470000-201-2010-00002,숙박,모텔
LODGING_STD,5470000-214-2020-00001,숙박,호텔
LODGING_STD,5470000-201-2012-00002,숙박,호텔
LODGING_STD,5470000-201-1987-00001,숙박,모텔
LODGING_STD,5470000-201-2001-00001,숙박,모텔
LODGING_STD,5470000-201-1970-00001,숙박,모텔
LODGING_STD,5470000-201-1976-00001,숙박,모텔
LODGING_STD,5470000-201-1983-00002,숙박,모텔
LODGING_STD,5470000-201-1984-00001,숙박,모텔
LODGING_STD,5470000-201-1984-00003,숙박,모텔
LODGING_STD,5470000-201-1985-00002,숙박,모텔
LODGING_STD,5470000-201-1986-00002,숙박,모텔
LODGING_STD,5470000-201-1986-00003,숙박,모텔
LODGING_STD,5470000-201-1987-00002,숙박,호텔
LODGING_STD,5470000-201-1988-00003,숙박,모텔
LODGING_STD,5470000-201-1989-00002,숙박,모텔
LODGING_STD,5470000-201-1990-00001,숙박,모텔
LODGING_STD,5470000-201-1993-00003,숙박,모텔
LODGING_STD,5470000-201-1993-00004,숙박,모텔
LODGING_STD,5470000-201-1993-00005,숙박,모텔
LODGING_STD,5470000-201-1994-00003,숙박,모텔
LODGING_STD,5470000-201-1994-00004,숙박,모텔
LODGING_STD,5470000-201-1995-00001,숙박,모텔
LODGING_STD,5470000-201-1996-00002,숙박,모텔
LODGING_STD,5470000-201-1996-00003,숙박,모텔
LODGING_STD,5470000-201-1996-00004,숙박,모텔
LODGING_STD,5470000-201-2003-00002,숙박,모텔
LODGING_STD,5470000-201-2004-00002,숙박,모텔
LODGING_STD,5470000-201-2004-00003,숙박,모텔
LODGING_STD,5470000-201-2005-00001,숙박,모텔
LODGING_STD,5470000-201-2005-00002,숙박,모텔
LODGING_STD,5600000-201-2015-00005,숙박,호텔
LODGING_STD,5600000-201-2015-00006,숙박,호텔
LODGING_STD,5600000-201-2016-00001,숙박,호텔
LODGING_STD,5600000-201-2016-00002,숙박,호텔
LODGING_STD,5600000-201-2016-00003,숙박,호텔
LODGING_STD,5600000-201-2016-00004,숙박,호텔
LODGING_STD,5600000-201-2017-00004,숙박,호텔
LODGING_STD,5600000-201-2018-00002,숙박,호텔
LODGING_STD,5600000-201-2011-00006,숙박,호텔
LODGING_STD,5600000-201-2011-00007,숙박,펜션
LODGING_STD,5600000-201-2012-00002,숙박,모텔
LODGING_STD,5600000-201-2004-00001,숙박,모텔
LODGING_STD,5600000-201-2004-00002,숙박,호텔
LODGING_STD,5600000-201-2004-00003,숙박,모텔
LODGING_STD,5600000-201-2005-00002,숙박,호텔
LODGING_STD,5600000-201-2006-00001,숙박,모텔
LODGING_STD,5600000-201-2006-00003,숙박,모텔
LODGING_STD,5600000-201-2007-00001,숙박,모텔
LODGING_STD,5600000-201-2007-00002,숙박,모텔
LODGING_STD,5600000-201-2008-00001,숙박,모텔
LODGING_STD,5600000-201-2008-00002,숙박,호텔
LODGING_STD,5600000-201-2011-00004,숙박,모텔
LODGING_STD,5600000-201-2011-00005,숙박,호텔
LODGING_STD,5600000-214-2025-00004,숙박,리조트
LODGING_STD,5670140-214-1994-00002,숙박,모텔
LODGING_STD,5340000-201-2022-00003,숙박,호텔
LODGING_STD,5340000-201-2025-00001,숙박,모텔
LODGING_STD,5340000-214-2013-00001,숙박,리조트
LODGING_STD,5340000-214-2014-00003,숙박,펜션
LODGING_STD,5340000-214-2016-00001,숙박,펜션
LODGING_STD,5340000-214-2017-00001,숙박,리조트
LODGING_STD,5340000-214-2021-00002,숙박,펜션
LODGING_STD,5340000-214-2022-00001,숙박,펜션
LODGING_STD,5340000-214-2023-00001,숙박,펜션
LODGING_STD,5340000-214-2025-00001,숙박,펜션
LODGING_STD,5340000-201-1995-00006,숙박,모텔
LODGING_STD,5340000-201-1996-00001,숙박,모텔
LODGING_STD,5340000-201-1997-00001,숙박,모텔
LODGING_STD,5340000-201-1997-00004,숙박,모텔
LODGING_STD,5340000-201-1997-00005,숙박,모텔
LODGING_STD,5340000-201-1997-00007,숙박,모텔
LODGING_STD,5340000-201-1998-00001,숙박,모텔
LODGING_STD,5340000-201-1998-00002,숙박,모텔
LODGING_STD,5340000-201-1999-00003,숙박,모텔
LODGING_STD,5340000-201-2000-00001,숙박,호텔
LODGING_STD,5340000-201-2000-00004,숙박,모텔
LODGING_STD,5340000-201-2000-00005,숙박,모텔
LODGING_STD,5340000-201-2000-00007,숙박,모텔
LODGING_STD,5340000-201-2001-00003,숙박,모텔
LODGING_STD,5340000-201-2001-00006,숙박,호텔
LODGING_STD,5340000-201-2001-00010,숙박,모텔
LODGING_STD,5340000-201-2002-00002,숙박,모텔
LODGING_STD,5340000-201-2002-00003,숙박,모텔
LODGING_STD,5340000-201-2002-00004,숙박,모텔
LODGING_STD,5340000-201-2003-00001,숙박,모텔
LODGING_STD,5340000-201-2003-00003,숙박,모텔
LODGING_STD,5340000-201-2003-00004,숙박,모텔
LODGING_STD,5340000-201-1968-00001,숙박,모텔
LODGING_STD,5340000-201-1973-00003,숙박,모텔
LODGING_STD,5340000-201-1978-00001,숙박,모텔
LODGING_STD,5340000-201-1980-00002,숙박,모텔
LODGING_STD,5340000-201-1981-00001,숙박,호텔
LODGING_STD,5340000-201-1982-00001,숙박,모텔
TOURAPI,142816,숙박,호텔
LODGING_STD,5370000-214-2023-00006,숙박,호텔
LODGING_STD,5370000-214-2025-00002,숙박,호텔
LODGING_STD,5370000-201-2003-00028,숙박,호텔
LODGING_STD,5370000-201-2003-00029,숙박,모텔
LODGING_STD,5370000-201-2003-00030,숙박,모텔
LODGING_STD,5370000-201-2003-00032,숙박,모텔
LODGING_STD,5370000-201-2003-00033,숙박,모텔
LODGING_STD,5370000-201-2003-00034,숙박,모텔
LODGING_STD,5370000-201-2003-00036,숙박,모텔
LODGING_STD,5370000-201-2004-00001,숙박,모텔
LODGING_STD,5370000-201-2004-00003,숙박,모텔
LODGING_STD,5370000-201-2004-00004,숙박,호텔
LODGING_STD,5370000-201-2004-00005,숙박,모텔
LODGING_STD,5380000-201-1989-00002,숙박,모텔
LODGING_STD,5380000-201-1995-00002,숙박,모텔
LODGING_STD,5380000-201-2004-00018,숙박,모텔
LODGING_STD,5380000-201-2015-00006,숙박,호텔
LODGING_STD,5380000-201-2011-00001,숙박,호텔
LODGING_STD,5380000-201-2013-00005,숙박,호텔
LODGING_STD,5380000-201-2014-00005,숙박,모텔
LODGING_STD,5380000-201-2023-00001,숙박,호텔
LODGING_STD,5380000-201-1994-00003,숙박,모텔
LODGING_STD,5380000-201-2000-00002,숙박,모텔
LODGING_STD,5380000-201-2002-00005,숙박,모텔
LODGING_STD,5380000-201-2003-00015,숙박,모텔
LODGING_STD,5380000-201-2004-00009,숙박,호텔
LODGING_STD,5380000-201-2004-00032,숙박,모텔
LODGING_STD,5380000-201-1977-00001,숙박,모텔
LODGING_STD,5380000-201-2001-00004,숙박,모텔
LODGING_STD,5380000-201-2003-00002,숙박,모텔
LODGING_STD,5380000-201-2005-00003,숙박,모텔
LODGING_STD,5380000-201-2012-00003,숙박,호텔
LODGING_STD,5470000-201-2009-00001,숙박,모텔
LODGING_STD,5470000-201-2010-00001,숙박,모텔
LODGING_STD,5470000-201-2010-00003,숙박,호텔
LODGING_STD,5470000-201-2011-00001,숙박,모텔
LODGING_STD,5470000-201-2012-00001,숙박,모텔
LODGING_STD,5470000-201-2012-00003,숙박,모텔
LODGING_STD,5470000-201-2012-00004,숙박,모텔
LODGING_STD,5470000-201-2016-00002,숙박,모텔
LODGING_STD,5470000-201-2019-00001,숙박,호텔
LODGING_STD,5470000-201-2021-00001,숙박,호텔
LODGING_STD,5470000-201-2022-00001,숙박,호텔
LODGING_STD,5470000-201-2022-00002,숙박,모텔
LODGING_STD,5470000-201-2022-00003,숙박,호텔
LODGING_STD,5470000-201-2022-00004,숙박,호텔
LODGING_STD,5470000-214-2008-00001,숙박,모텔
LODGING_STD,5470000-201-2017-00001,숙박,모텔
LODGING_STD,5480000-201-2009-00001,숙박,모텔
LODGING_STD,5480000-201-2017-00002,숙박,모텔
LODGING_STD,5480000-201-1983-00002,숙박,모텔
LODGING_STD,5480000-201-1993-00004,숙박,모텔
LODGING_STD,5480000-201-1994-00007,숙박,모텔
LODGING_STD,5480000-201-1997-00004,숙박,모텔
LODGING_STD,5480000-201-1994-00004,숙박,모텔
LODGING_STD,5480000-201-2021-00002,숙박,모텔
LODGING_STD,5480000-201-1974-00005,숙박,모텔
LODGING_STD,5480000-201-1985-00004,숙박,모텔
LODGING_STD,5480000-201-1990-00001,숙박,호텔
LODGING_STD,5480000-201-1990-00003,숙박,모텔
LODGING_STD,5480000-201-1993-00002,숙박,모텔
LODGING_STD,5480000-201-1993-00003,숙박,모텔
LODGING_STD,5480000-201-1993-00006,숙박,모텔
LODGING_STD,5670140-214-2011-00001,숙박,모텔
LODGING_STD,5670140-214-2011-00003,숙박,모텔
LODGING_STD,5670206-201-1981-00002,숙박,모텔
LODGING_STD,5670206-201-1981-00004,숙박,모텔
LODGING_STD,5670206-201-1982-00005,숙박,모텔
LODGING_STD,5670156-201-1974-00008,숙박,모텔
LODGING_STD,5670156-201-1980-00022,숙박,모텔
LODGING_STD,5670206-201-2003-00009,숙박,호텔
LODGING_STD,5670206-201-2003-00011,숙박,모텔
LODGING_STD,5670206-201-2003-00012,숙박,모텔
LODGING_STD,5670206-201-2004-00001,숙박,모텔
LODGING_STD,5670206-201-2004-00002,숙박,모텔
LODGING_STD,5670206-201-2004-00005,숙박,모텔
LODGING_STD,5670206-201-2004-00006,숙박,호텔
LODGING_STD,5670206-201-2004-50007,숙박,호텔
LODGING_STD,5670206-201-1982-00007,숙박,모텔
LODGING_STD,5670206-201-1986-00002,숙박,모텔
LODGING_STD,5670206-201-1990-00001,숙박,모텔
LODGING_STD,5670206-201-1994-00002,숙박,모텔
LODGING_STD,5670206-201-1995-00001,숙박,모텔
LODGING_STD,5670206-201-1995-00006,숙박,모텔
LODGING_STD,5670206-201-1995-00008,숙박,모텔
LODGING_STD,5670206-201-1995-00009,숙박,모텔
LODGING_STD,5670206-201-1996-00003,숙박,모텔
LODGING_STD,5670206-201-1996-00006,숙박,모텔
LODGING_STD,5670206-201-1996-00007,숙박,호텔
LODGING_STD,5670206-201-1996-00009,숙박,모텔
LODGING_STD,5670140-214-2012-00004,숙박,모텔
LODGING_STD,5670140-214-2012-00006,숙박,모텔
LODGING_STD,5670140-214-2012-00008,숙박,모텔
TOURAPI,2603652,숙박,한옥
LODGING_STD,5340000-201-1988-00002,숙박,모텔
LODGING_STD,5340000-201-1988-00003,숙박,모텔
LODGING_STD,5340000-201-1988-00005,숙박,모텔
LODGING_STD,5340000-201-1989-00002,숙박,모텔
LODGING_STD,5340000-201-1989-00006,숙박,모텔
LODGING_STD,5340000-201-1990-00003,숙박,모텔
LODGING_STD,5340000-201-1991-00001,숙박,모텔
LODGING_STD,5340000-201-1993-00001,숙박,모텔
LODGING_STD,5340000-201-1994-00001,숙박,호텔
LODGING_STD,5340000-201-1994-00002,숙박,모텔
LODGING_STD,5340000-201-2009-00002,숙박,모텔
LODGING_STD,5340000-201-2013-00003,숙박,모텔
LODGING_STD,5340000-201-2017-00001,숙박,모텔
LODGING_STD,5340000-201-2018-00004,숙박,모텔
LODGING_STD,5340000-201-2022-00004,숙박,호텔
LODGING_STD,5340000-201-1996-00005,숙박,모텔
LODGING_STD,5340000-201-2005-00006,숙박,모텔
LODGING_STD,5340000-201-1994-00005,숙박,모텔
LODGING_STD,5340000-201-1997-00003,숙박,모텔
LODGING_STD,5340000-201-1999-00001,숙박,모텔
LODGING_STD,5340000-201-2001-00004,숙박,호텔
LODGING_STD,5340000-201-2002-00006,숙박,호텔
LODGING_STD,5340000-201-2003-00011,숙박,모텔
LODGING_STD,5340000-201-2004-00001,숙박,모텔
LODGING_STD,5340000-201-2005-00002,숙박,모텔
LODGING_STD,5340000-201-1980-00001,숙박,모텔
LODGING_STD,5340000-201-2014-00001,숙박,호텔
LODGING_STD,5340000-201-2019-00001,숙박,호텔
LODGING_STD,5340000-201-2024-00002,숙박,펜션
LODGING_STD,5340000-201-1995-00005,숙박,모텔
LODGING_STD,5340000-201-1998-00005,숙박,호텔
LODGING_STD,5340000-201-2003-00008,숙박,모텔
LODGING_STD,5340000-201-2008-00003,숙박,모텔
LODGING_STD,5350000-201-2021-00002,숙박,모텔
LODGING_STD,5350000-214-2024-00001,숙박,리조트
LODGING_STD,5350000-201-2002-00011,숙박,호텔
LODGING_STD,5350000-201-2002-00021,숙박,호텔
LODGING_STD,5350000-201-2003-00001,숙박,호텔
LODGING_STD,5350000-201-2003-00012,숙박,모텔
LODGING_STD,5380000-201-2022-00003,숙박,호텔
LODGING_STD,5380000-201-2024-00001,숙박,호텔
LODGING_STD,5380000-201-2024-00002,숙박,호텔
LODGING_STD,5380000-214-1994-00001,숙박,호텔
LODGING_STD,5380000-214-2007-00001,숙박,리조트
LODGING_STD,5380000-201-2011-00003,숙박,모텔
LODGING_STD,5380000-201-2012-00004,숙박,모텔
LODGING_STD,5380000-201-2013-00002,숙박,호텔
LODGING_STD,5380000-201-2013-00003,숙박,호텔
LODGING_STD,5380000-201-2013-00006,숙박,모텔
LODGING_STD,5380000-201-2014-00002,숙박,호텔
LODGING_STD,5380000-201-2014-00003,숙박,호텔
LODGING_STD,5380000-201-2014-00004,숙박,호텔
LODGING_STD,5380000-201-2014-00006,숙박,모텔
LODGING_STD,5380000-201-2014-00007,숙박,호텔
LODGING_STD,5380000-201-2015-00001,숙박,모텔
LODGING_STD,5380000-201-2015-00002,숙박,호텔
LODGING_STD,5380000-201-2015-00003,숙박,모텔
LODGING_STD,5380000-201-2015-00004,숙박,호텔
LODGING_STD,5380000-201-2015-00007,숙박,호텔
LODGING_STD,5380000-201-2016-00001,숙박,호텔
LODGING_STD,5380000-201-2017-00001,숙박,모텔
LODGING_STD,5380000-201-2017-00002,숙박,호텔
LODGING_STD,5380000-201-2008-00005,숙박,호텔
LODGING_STD,5380000-201-2009-00002,숙박,모텔
LODGING_STD,5380000-201-2010-00001,숙박,모텔
LODGING_STD,5380000-201-2010-00002,숙박,모텔
LODGING_STD,5380000-201-2001-00008,숙박,모텔
LODGING_STD,5380000-201-2002-00001,숙박,모텔
LODGING_STD,5380000-201-2002-00002,숙박,호텔
LODGING_STD,5380000-201-2002-00004,숙박,모텔
LODGING_STD,5380000-201-2003-00001,숙박,모텔
LODGING_STD,5380000-201-2003-00009,숙박,모텔
LODGING_STD,5380000-201-2003-00012,숙박,모텔
LODGING_STD,5380000-201-2003-00013,숙박,모텔
LODGING_STD,5480000-201-1994-00002,숙박,모텔
LODGING_STD,5480000-201-1994-00006,숙박,모텔
LODGING_STD,5480000-201-1995-00003,숙박,모텔
LODGING_STD,5480000-201-1995-00004,숙박,모텔
LODGING_STD,5480000-201-1995-00007,숙박,모텔
LODGING_STD,5480000-201-1995-00009,숙박,모텔
LODGING_STD,5480000-201-1997-00001,숙박,모텔
LODGING_STD,5480000-201-1999-00001,숙박,펜션
LODGING_STD,5480000-201-1999-00002,숙박,모텔
LODGING_STD,5480000-201-2003-00001,숙박,모텔
LODGING_STD,5480000-201-2003-00009,숙박,모텔
LODGING_STD,5480000-201-2005-00001,숙박,호텔
LODGING_STD,5480000-201-1975-00002,숙박,모텔
LODGING_STD,5480000-201-1975-00012,숙박,모텔
LODGING_STD,5480000-201-1976-00001,숙박,모텔
LODGING_STD,5480000-201-1984-00001,숙박,모텔
LODGING_STD,5480000-201-1984-00002,숙박,모텔
LODGING_STD,5480000-201-2005-00003,숙박,모텔
LODGING_STD,5480000-201-2005-00004,숙박,모텔
LODGING_STD,5480000-201-2006-00001,숙박,모텔
LODGING_STD,5480000-201-2007-00001,숙박,모텔
LODGING_STD,5480000-201-2007-00002,숙박,모텔
LODGING_STD,5480000-201-2014-00001,숙박,모텔
LODGING_STD,5480000-201-2014-00002,숙박,모텔
LODGING_STD,5480000-201-2014-00003,숙박,모텔
LODGING_STD,5480000-201-2015-00002,숙박,모텔
LODGING_STD,5480000-201-2017-00001,숙박,모텔
LODGING_STD,5480000-201-2018-00002,숙박,호텔
LODGING_STD,5480000-201-2018-00003,숙박,호텔
LODGING_STD,5480000-214-2019-00001,숙박,펜션
LODGING_STD,5480000-214-2019-00002,숙박,펜션
LODGING_STD,5480000-214-1994-00001,숙박,모텔
LODGING_STD,5480000-214-2016-00001,숙박,펜션
LODGING_STD,5740000-214-2018-00002,숙박,펜션
LODGING_STD,5740000-201-2017-00003,숙박,호텔
LODGING_STD,5740000-201-2017-00005,숙박,호텔
TOURAPI,2604602,숙박,한옥
LODGING_STD,5670140-214-2012-00011,숙박,모텔
LODGING_STD,5670140-214-2012-00012,숙박,모텔
LODGING_STD,5670140-214-2012-00013,숙박,모텔
LODGING_STD,5670140-214-2013-00002,숙박,모텔
LODGING_STD,5670140-214-2021-00001,숙박,모텔
LODGING_STD,5670206-201-1997-00001,숙박,모텔
LODGING_STD,5670206-201-1997-00002,숙박,호텔
LODGING_STD,5670206-201-1997-00003,숙박,모텔
LODGING_STD,5670206-201-1997-00004,숙박,모텔
LODGING_STD,5670206-201-1998-00001,숙박,모텔
LODGING_STD,5670206-201-1998-00002,숙박,호텔
LODGING_STD,5670206-201-1998-00004,숙박,호텔
LODGING_STD,5670140-201-2025-00001,숙박,호텔
LODGING_STD,5670206-201-2015-00001,숙박,호텔
LODGING_STD,5670156-201-1981-00026,숙박,모텔
LODGING_STD,5670156-201-1982-00012,숙박,모텔
LODGING_STD,5670156-201-1984-00001,숙박,모텔
LODGING_STD,5670156-201-1984-00003,숙박,모텔
LODGING_STD,5670156-201-1986-00017,숙박,호텔
LODGING_STD,5670156-201-1986-00020,숙박,모텔
TOURAPI,2531357,숙박,한옥
LODGING_STD,5350000-201-2003-00023,숙박,모텔
LODGING_STD,5350000-201-2004-00007,숙박,모텔
LODGING_STD,5350000-201-2005-00005,숙박,모텔
LODGING_STD,5350000-201-2006-00007,숙박,모텔
LODGING_STD,5350000-201-2010-00004,숙박,호텔
LODGING_STD,5350000-201-2013-00001,숙박,모텔
LODGING_STD,5350000-201-2014-00008,숙박,모텔
LODGING_STD,5350000-201-2017-00005,숙박,호텔
LODGING_STD,5350000-201-2000-00049,숙박,모텔
LODGING_STD,5350000-201-2000-00058,숙박,모텔
LODGING_STD,5350000-201-2000-00075,숙박,모텔
LODGING_STD,5350000-201-2000-00093,숙박,모텔
LODGING_STD,5350000-201-2000-00103,숙박,모텔
LODGING_STD,5350000-201-2000-00109,숙박,모텔
LODGING_STD,5350000-201-2000-00120,숙박,호텔
LODGING_STD,5350000-201-2000-00130,숙박,모텔
LODGING_STD,5350000-201-2000-00146,숙박,모텔
LODGING_STD,5350000-201-2000-00162,숙박,모텔
LODGING_STD,5350000-201-2000-00174,숙박,모텔
LODGING_STD,5350000-201-2001-00009,숙박,호텔
LODGING_STD,5350000-201-2000-00016,숙박,모텔
LODGING_STD,5350000-201-2021-00001,숙박,호텔
LODGING_STD,5350000-201-1999-00004,숙박,모텔
LODGING_STD,5350000-201-2000-00141,숙박,모텔
LODGING_STD,5350000-201-2000-00095,숙박,모텔
LODGING_STD,5350000-201-2000-00154,숙박,모텔
LODGING_STD,5350000-201-2002-00026,숙박,호텔
LODGING_STD,5350000-201-2006-00004,숙박,한옥
LODGING_STD,5350000-201-2012-00004,숙박,모텔
LODGING_STD,5350000-201-2001-00017,숙박,모텔
LODGING_STD,5350000-201-2002-00017,숙박,모텔
LODGING_STD,5350000-201-2003-00032,숙박,호텔
LODGING_STD,5350000-201-2007-00006,숙박,호텔
LODGING_STD,5350000-201-2025-00003,숙박,호텔
LODGING_STD,5350000-201-2000-00057,숙박,모텔
LODGING_STD,5350000-201-2000-00156,숙박,모텔
LODGING_STD,5350000-201-2001-00022,숙박,모텔
LODGING_STD,5350000-201-2002-00025,숙박,호텔
LODGING_STD,5350000-201-2003-00028,숙박,호텔
LODGING_STD,5350000-201-2024-00003,숙박,호텔
LODGING_STD,5380000-201-2003-00018,숙박,호텔
LODGING_STD,5380000-201-2003-00019,숙박,모텔
LODGING_STD,5380000-201-2004-00002,숙박,모텔
LODGING_STD,5380000-201-2004-00004,숙박,호텔
LODGING_STD,5380000-201-2004-00005,숙박,모텔
LODGING_STD,5380000-201-2004-00008,숙박,호텔
LODGING_STD,5380000-201-2004-00012,숙박,모텔
LODGING_STD,5380000-201-1972-00001,숙박,모텔
LODGING_STD,5380000-201-1984-00003,숙박,모텔
LODGING_STD,5380000-201-1984-00004,숙박,모텔
LODGING_STD,5380000-201-1986-00002,숙박,모텔
LODGING_STD,5380000-201-1986-00003,숙박,모텔
LODGING_STD,5380000-201-1987-00001,숙박,모텔
LODGING_STD,5380000-201-1988-00001,숙박,모텔
LODGING_STD,5380000-201-1988-00003,숙박,모텔
LODGING_STD,5380000-201-1988-00008,숙박,모텔
LODGING_STD,5380000-201-1989-00001,숙박,모텔
LODGING_STD,5380000-201-1990-00001,숙박,모텔
LODGING_STD,5380000-201-1994-00006,숙박,모텔
LODGING_STD,5380000-201-1995-00004,숙박,모텔
LODGING_STD,5380000-201-1995-00005,숙박,모텔
LODGING_STD,5380000-201-1996-00003,숙박,모텔
LODGING_STD,5380000-201-1996-00006,숙박,모텔
LODGING_STD,5380000-201-1997-00004,숙박,모텔
LODGING_STD,5380000-201-1997-00006,숙박,모텔
LODGING_STD,5380000-201-1997-00009,숙박,모텔
LODGING_STD,5380000-201-1998-00001,숙박,모텔
LODGING_STD,5380000-201-1998-00002,숙박,모텔
LODGING_STD,5380000-201-1998-00006,숙박,호텔
LODGING_STD,5380000-201-1998-00008,숙박,모텔
LODGING_STD,5380000-201-1999-00001,숙박,모텔
LODGING_STD,5380000-201-1999-00002,숙박,모텔
LODGING_STD,5380000-201-2000-00013,숙박,모텔
LODGING_STD,5380000-201-2001-00007,숙박,호텔
